game_id,season,game_type,week,gameday,weekday,gametime,away_team,home_team,away_score,home_score,home_result,stadium,location,roof,surface,old_game_id
1999_13_NYJ_NYG,1999,REG,13,1999-12-05,Sunday,NA,NYJ,NYG,28,41,13,Giants Stadium,Home,outdoors,astroturf,1999120512
1999_13_SEA_OAK,1999,REG,13,1999-12-05,Sunday,NA,SEA,OAK,21,30,9,Network Associates Coliseum,Home,outdoors,grass,1999120506
1999_13_CLE_SD,1999,REG,13,1999-12-05,Sunday,NA,CLE,SD,10,23,13,Qualcomm Stadium,Home,outdoors,grass,1999120505
1999_13_MIN_TB,1999,REG,13,1999-12-06,Monday,NA,MIN,TB,17,24,7,Raymond James Stadium,Home,outdoors,grass,1999120600
1999_14_OAK_TEN,1999,REG,14,1999-12-09,Thursday,NA,OAK,TEN,14,21,7,Adelphia Coliseum,Home,outdoors,grass,1999120900
1999_14_NYG_BUF,1999,REG,14,1999-12-12,Sunday,NA,NYG,BUF,19,17,-2,Ralph Wilson Stadium,Home,outdoors,astroturf,1999121206
1999_14_CLE_CIN,1999,REG,14,1999-12-12,Sunday,NA,CLE,CIN,28,44,16,Cinergy Field,Home,outdoors,astroturf,1999121203
1999_14_PHI_DAL,1999,REG,14,1999-12-12,Sunday,NA,PHI,DAL,10,20,10,Texas Stadium,Home,outdoors,astroturf,1999121207
1999_14_CAR_GB,1999,REG,14,1999-12-12,Sunday,NA,CAR,GB,33,31,-2,Lambeau Field,Home,outdoors,grass,1999121202
1999_14_NE_IND,1999,REG,14,1999-12-12,Sunday,NA,NE,IND,15,20,5,RCA Dome,Home,dome,astroturf,1999121205
1999_14_MIN_KC,1999,REG,14,1999-12-12,Sunday,NA,MIN,KC,28,31,3,Arrowhead Stadium,Home,outdoors,grass,1999121212
1999_14_STL_NO,1999,REG,14,1999-12-12,Sunday,NA,STL,NO,30,14,-16,Louisiana Superdome,Home,dome,astroturf,1999121208
1999_14_MIA_NYJ,1999,REG,14,1999-12-12,Sunday,NA,MIA,NYJ,20,28,8,Giants Stadium,Home,outdoors,astroturf,1999121210
1999_14_BAL_PIT,1999,REG,14,1999-12-12,Sunday,NA,BAL,PIT,31,24,-7,Three Rivers Stadium,Home,outdoors,astroturf,1999121201
1999_14_SD_SEA,1999,REG,14,1999-12-12,Sunday,NA,SD,SEA,19,16,-3,Seattle Kingdome,Home,dome,astroturf,1999121209
1999_14_ATL_SF,1999,REG,14,1999-12-12,Sunday,NA,ATL,SF,7,26,19,3Com Park,Home,outdoors,grass,1999121211
1999_14_DET_TB,1999,REG,14,1999-12-12,Sunday,NA,DET,TB,16,23,7,Raymond James Stadium,Home,outdoors,grass,1999121204
1999_14_ARI_WAS,1999,REG,14,1999-12-12,Sunday,NA,ARI,WAS,3,28,25,Jack Kent Cooke Stadium,Home,outdoors,grass,1999121200
1999_14_DEN_JAX,1999,REG,14,1999-12-13,Monday,NA,DEN,JAX,24,27,3,Alltel Stadium,Home,outdoors,grass,1999121300
1999_15_SF_CAR,1999,REG,15,1999-12-18,Saturday,NA,SF,CAR,24,41,17,Ericsson Stadium,Home,outdoors,grass,1999121801
1999_15_PIT_KC,1999,REG,15,1999-12-18,Saturday,NA,PIT,KC,19,35,16,Arrowhead Stadium,Home,outdoors,grass,1999121800
1999_15_BUF_ARI,1999,REG,15,1999-12-19,Sunday,NA,BUF,ARI,31,21,-10,Sun Devil Stadium,Home,outdoors,grass,1999121911
1999_15_NO_BAL,1999,REG,15,1999-12-19,Sunday,NA,NO,BAL,8,31,23,PSINet Stadium,Home,outdoors,grass,1999121904
1999_15_DET_CHI,1999,REG,15,1999-12-19,Sunday,NA,DET,CHI,10,28,18,Soldier Field,Home,outdoors,grass,1999121901
1999_15_JAX_CLE,1999,REG,15,1999-12-19,Sunday,NA,JAX,CLE,24,14,-10,Cleveland Browns Stadium,Home,outdoors,grass,1999121902
1999_15_NYJ_DAL,1999,REG,15,1999-12-19,Sunday,NA,NYJ,DAL,22,21,-1,Texas Stadium,Home,outdoors,astroturf,1999121909
1999_15_SEA_DEN,1999,REG,15,1999-12-19,Sunday,NA,SEA,DEN,30,36,6,Mile High Stadium,Home,outdoors,grass,1999121910
1999_15_WAS_IND,1999,REG,15,1999-12-19,Sunday,NA,WAS,IND,21,24,3,RCA Dome,Home,dome,astroturf,1999121907
1999_15_SD_MIA,1999,REG,15,1999-12-19,Sunday,NA,SD,MIA,9,12,3,Pro Player Stadium,Home,outdoors,grass,1999121906
1999_15_TB_OAK,1999,REG,15,1999-12-19,Sunday,NA,TB,OAK,0,45,45,Network Associates Coliseum,Home,outdoors,grass,1999121908
1999_15_NE_PHI,1999,REG,15,1999-12-19,Sunday,NA,NE,PHI,9,24,15,Veterans Stadium,Home,outdoors,astroturf,1999121903
1999_15_NYG_STL,1999,REG,15,1999-12-19,Sunday,NA,NYG,STL,10,31,21,TWA Dome,Home,dome,astroturf,1999121905
1999_15_ATL_TEN,1999,REG,15,1999-12-19,Sunday,NA,ATL,TEN,17,30,13,Adelphia Coliseum,Home,outdoors,grass,1999121900
1999_15_GB_MIN,1999,REG,15,1999-12-20,Monday,NA,GB,MIN,20,24,4,Hubert H. Humphrey Metrodome,Home,dome,astroturf,1999122000
1999_16_DAL_NO,1999,REG,16,1999-12-24,Friday,NA,DAL,NO,24,31,7,Louisiana Superdome,Home,dome,astroturf,1999122400
1999_16_DEN_DET,1999,REG,16,1999-12-25,Saturday,NA,DEN,DET,17,7,-10,Pontiac Silverdome,Home,dome,astroturf,1999122500
1999_16_ARI_ATL,1999,REG,16,1999-12-26,Sunday,NA,ARI,ATL,14,37,23,Georgia Dome,Home,dome,astroturf,1999122600
1999_16_CIN_BAL,1999,REG,16,1999-12-26,Sunday,NA,CIN,BAL,0,22,22,PSINet Stadium,Home,outdoors,grass,1999122604
1999_16_IND_CLE,1999,REG,16,1999-12-26,Sunday,NA,IND,CLE,29,28,-1,Cleveland Browns Stadium,Home,outdoors,grass,1999122605
1999_16_BUF_NE,1999,REG,16,1999-12-26,Sunday,NA,BUF,NE,13,10,-3,Foxboro Stadium,Home,outdoors,grass,1999122601
1999_16_MIN_NYG,1999,REG,16,1999-12-26,Sunday,NA,MIN,NYG,34,17,-17,Giants Stadium,Home,outdoors,astroturf,1999122607
1999_16_CAR_PIT,1999,REG,16,1999-12-26,Sunday,NA,CAR,PIT,20,30,10,Three Rivers Stadium,Home,outdoors,astroturf,1999122602
1999_16_OAK_SD,1999,REG,16,1999-12-26,Sunday,NA,OAK,SD,20,23,3,Qualcomm Stadium,Home,outdoors,grass,1999122608
1999_16_KC_SEA,1999,REG,16,1999-12-26,Sunday,NA,KC,SEA,14,23,9,Seattle Kingdome,Home,dome,astroturf,1999122609
1999_16_WAS_SF,1999,REG,16,1999-12-26,Sunday,NA,WAS,SF,26,20,-6,3Com Park,Home,outdoors,grass,1999122611
1999_16_CHI_STL,1999,REG,16,1999-12-26,Sunday,NA,CHI,STL,12,34,22,TWA Dome,Home,dome,astroturf,1999122603
1999_16_GB_TB,1999,REG,16,1999-12-26,Sunday,NA,GB,TB,10,29,19,Raymond James Stadium,Home,outdoors,grass,1999122610
1999_16_JAX_TEN,1999,REG,16,1999-12-26,Sunday,NA,JAX,TEN,14,41,27,Adelphia Coliseum,Home,outdoors,grass,1999122606
1999_16_NYJ_MIA,1999,REG,16,1999-12-27,Monday,NA,NYJ,MIA,38,31,-7,Pro Player Stadium,Home,outdoors,grass,1999122700
1999_17_IND_BUF,1999,REG,17,2000-01-02,Sunday,NA,IND,BUF,6,31,25,Ralph Wilson Stadium,Home,outdoors,astroturf,2000010212
1999_17_NO_CAR,1999,REG,17,2000-01-02,Sunday,NA,NO,CAR,13,45,32,Ericsson Stadium,Home,outdoors,grass,2000010204
1999_17_TB_CHI,1999,REG,17,2000-01-02,Sunday,NA,TB,CHI,20,6,-14,Soldier Field,Home,outdoors,grass,2000010207
1999_17_NYG_DAL,1999,REG,17,2000-01-02,Sunday,NA,NYG,DAL,18,26,8,Texas Stadium,Home,outdoors,astroturf,2000010208
1999_17_SD_DEN,1999,REG,17,2000-01-02,Sunday,NA,SD,DEN,12,6,-6,Mile High Stadium,Home,outdoors,grass,2000010211
1999_17_ARI_GB,1999,REG,17,2000-01-02,Sunday,NA,ARI,GB,24,49,25,Lambeau Field,Home,outdoors,grass,2000010200
1999_17_CIN_JAX,1999,REG,17,2000-01-02,Sunday,NA,CIN,JAX,7,24,17,Alltel Stadium,Home,outdoors,grass,2000010202
1999_17_OAK_KC,1999,REG,17,2000-01-02,Sunday,NA,OAK,KC,41,38,-3,Arrowhead Stadium,Home,outdoors,grass,2000010213
1999_17_DET_MIN,1999,REG,17,2000-01-02,Sunday,NA,DET,MIN,17,24,7,Hubert H. Humphrey Metrodome,Home,dome,astroturf,2000010203
1999_17_BAL_NE,1999,REG,17,2000-01-02,Sunday,NA,BAL,NE,3,20,17,Foxboro Stadium,Home,outdoors,grass,2000010201
1999_17_SEA_NYJ,1999,REG,17,2000-01-02,Sunday,NA,SEA,NYJ,9,19,10,Giants Stadium,Home,outdoors,astroturf,2000010206
1999_17_STL_PHI,1999,REG,17,2000-01-02,Sunday,NA,STL,PHI,31,38,7,Veterans Stadium,Home,outdoors,astroturf,2000010205
1999_17_TEN_PIT,1999,REG,17,2000-01-02,Sunday,NA,TEN,PIT,47,36,-11,Three Rivers Stadium,Home,outdoors,astroturf,2000010209
1999_17_MIA_WAS,1999,REG,17,2000-01-02,Sunday,NA,MIA,WAS,10,21,11,Jack Kent Cooke Stadium,Home,outdoors,grass,2000010210
1999_17_SF_ATL,1999,REG,17,2000-01-03,Monday,NA,SF,ATL,29,34,5,Georgia Dome,Home,dome,astroturf,2000010300
1999_18_BUF_TEN,1999,WC,18,2000-01-08,Saturday,NA,BUF,TEN,16,22,6,Adelphia Coliseum,Home,outdoors,grass,2000010800
1999_18_DET_WAS,1999,WC,18,2000-01-08,Saturday,NA,DET,WAS,13,27,14,Jack Kent Cooke Stadium,Home,outdoors,grass,2000010801
1999_18_DAL_MIN,1999,WC,18,2000-01-09,Sunday,NA,DAL,MIN,10,27,17,Hubert H. Humphrey Metrodome,Home,dome,astroturf,2000010900
1999_18_MIA_SEA,1999,WC,18,2000-01-09,Sunday,NA,MIA,SEA,20,17,-3,Seattle Kingdome,Home,dome,astroturf,2000010901
1999_19_MIA_JAX,1999,DIV,19,2000-01-15,Saturday,NA,MIA,JAX,7,62,55,Alltel Stadium,Home,outdoors,grass,2000011501
1999_19_WAS_TB,1999,DIV,19,2000-01-15,Saturday,NA,WAS,TB,13,14,1,Raymond James Stadium,Home,outdoors,grass,2000011500
1999_19_TEN_IND,1999,DIV,19,2000-01-16,Sunday,NA,TEN,IND,19,16,-3,RCA Dome,Home,dome,astroturf,2000011601
1999_19_MIN_STL,1999,DIV,19,2000-01-16,Sunday,NA,MIN,STL,37,49,12,TWA Dome,Home,dome,astroturf,2000011600
1999_20_TEN_JAX,1999,CON,20,2000-01-23,Sunday,NA,TEN,JAX,33,14,-19,Alltel Stadium,Home,outdoors,grass,2000012301
1999_20_TB_STL,1999,CON,20,2000-01-23,Sunday,NA,TB,STL,6,11,5,TWA Dome,Home,dome,astroturf,2000012300
1999_21_STL_TEN,1999,SB,21,2000-01-30,Sunday,NA,STL,TEN,23,16,-7,Georgia Dome,Neutral,dome,astroturf,2000013000
2000_01_SF_ATL,2000,REG,1,2000-09-03,Sunday,13:00,SF,ATL,28,36,8,Georgia Dome,Home,dome,astroturf,2000090310
2000_01_JAX_CLE,2000,REG,1,2000-09-03,Sunday,13:00,JAX,CLE,27,7,-20,Cleveland Browns Stadium,Home,outdoors,grass,2000090306
2000_01_IND_KC,2000,REG,1,2000-09-03,Sunday,13:00,IND,KC,27,14,-13,Arrowhead Stadium,Home,outdoors,grass,2000090305
2000_01_CHI_MIN,2000,REG,1,2000-09-03,Sunday,13:00,CHI,MIN,27,30,3,Hubert H. Humphrey Metrodome,Home,dome,astroturf,2000090303
2000_01_TB_NE,2000,REG,1,2000-09-03,Sunday,13:00,TB,NE,21,16,-5,Foxboro Stadium,Home,outdoors,grass,2000090312
2000_01_DET_NO,2000,REG,1,2000-09-03,Sunday,13:00,DET,NO,14,10,-4,Louisiana Superdome,Home,dome,astroturf,2000090304
2000_01_ARI_NYG,2000,REG,1,2000-09-03,Sunday,13:00,ARI,NYG,16,21,5,Giants Stadium,Home,outdoors,grass,2000090300
2000_01_BAL_PIT,2000,REG,1,2000-09-03,Sunday,13:00,BAL,PIT,16,0,-16,Three Rivers Stadium,Home,outdoors,astroturf,2000090301
2000_01_CAR_WAS,2000,REG,1,2000-09-03,Sunday,13:00,CAR,WAS,17,20,3,FedExField,Home,outdoors,grass,2000090302
2000_01_PHI_DAL,2000,REG,1,2000-09-03,Sunday,16:05,PHI,DAL,41,14,-27,Texas Stadium,Home,outdoors,astroturf,2000090308
2000_01_NYJ_GB,2000,REG,1,2000-09-03,Sunday,16:15,NYJ,GB,20,16,-4,Lambeau Field,Home,outdoors,grass,2000090307
2000_01_SEA_MIA,2000,REG,1,2000-09-03,Sunday,16:15,SEA,MIA,0,23,23,Pro Player Stadium,Home,outdoors,grass,2000090311
2000_01_SD_OAK,2000,REG,1,2000-09-03,Sunday,16:15,SD,OAK,6,9,3,Network Associates Coliseum,Home,outdoors,grass,2000090309
2000_01_TEN_BUF,2000,REG,1,2000-09-03,Sunday,20:20,TEN,BUF,13,16,3,Ralph Wilson Stadium,Home,outdoors,astroturf,2000090313
2000_01_DEN_STL,2000,REG,1,2000-09-04,Monday,09:00,DEN,STL,36,41,5,TWA Dome,Home,dome,astroturf,2000090400
2000_02_OAK_IND,2000,REG,2,2000-09-10,Sunday,12:00,OAK,IND,38,31,-7,RCA Dome,Home,dome,astroturf,2000091010
2000_02_JAX_BAL,2000,REG,2,2000-09-10,Sunday,13:00,JAX,BAL,36,39,3,PSINet Stadium,Home,outdoors,grass,2000091005
2000_02_GB_BUF,2000,REG,2,2000-09-10,Sunday,13:00,GB,BUF,18,27,9,Ralph Wilson Stadium,Home,outdoors,astroturf,2000091004
2000_02_CLE_CIN,2000,REG,2,2000-09-10,Sunday,13:00,CLE,CIN,24,7,-17,Paul Brown Stadium,Home,outdoors,grass,2000091003
2000_02_MIA_MIN,2000,REG,2,2000-09-10,Sunday,13:00,MIA,MIN,7,13,6,Hubert H. Humphrey Metrodome,Home,dome,astroturf,2000091007
2000_02_NYG_PHI,2000,REG,2,2000-09-10,Sunday,13:00,NYG,PHI,33,18,-15,Veterans Stadium,Home,outdoors,astroturf,2000091009
2000_02_CHI_TB,2000,REG,2,2000-09-10,Sunday,13:00,CHI,TB,0,41,41,Raymond James Stadium,Home,outdoors,grass,2000091002
2000_02_KC_TEN,2000,REG,2,2000-09-10,Sunday,13:00,KC,TEN,14,17,3,Adelphia Coliseum,Home,outdoors,grass,2000091006
2000_02_ATL_DEN,2000,REG,2,2000-09-10,Sunday,16:15,ATL,DEN,14,42,28,Mile High Stadium,Home,outdoors,grass,2000091000
2000_02_WAS_DET,2000,REG,2,2000-09-10,Sunday,16:15,WAS,DET,10,15,5,Pontiac Silverdome,Home,dome,astroturf,2000091012
2000_02_NO_SD,2000,REG,2,2000-09-10,Sunday,16:15,NO,SD,28,27,-1,Qualcomm Stadium,Home,outdoors,grass,2000091008
2000_02_STL_SEA,2000,REG,2,2000-09-10,Sunday,16:15,STL,SEA,37,34,-3,Husky Stadium,Home,outdoors,fieldturf,2000091011
2000_02_CAR_SF,2000,REG,2,2000-09-10,Sunday,16:15,CAR,SF,38,22,-16,3Com Park,Home,outdoors,grass,2000091001
2000_02_DAL_ARI,2000,REG,2,2000-09-10,Sunday,20:20,DAL,ARI,31,32,1,Sun Devil Stadium,Home,outdoors,grass,2000091013
2000_02_NE_NYJ,2000,REG,2,2000-09-11,Monday,09:00,NE,NYJ,19,20,1,Giants Stadium,Home,outdoors,grass,2000091100
2000_03_ATL_CAR,2000,REG,3,2000-09-17,Sunday,13:00,ATL,CAR,15,10,-5,Ericsson Stadium,Home,outdoors,grass,2000091700
2000_03_PIT_CLE,2000,REG,3,2000-09-17,Sunday,13:00,PIT,CLE,20,23,3,Cleveland Browns Stadium,Home,outdoors,grass,2000091708
2000_03_TB_DET,2000,REG,3,2000-09-17,Sunday,13:00,TB,DET,31,10,-21,Pontiac Silverdome,Home,dome,astroturf,2000091711
2000_03_PHI_GB,2000,REG,3,2000-09-17,Sunday,13:00,PHI,GB,3,6,3,Lambeau Field,Home,outdoors,grass,2000091707
2000_03_CIN_JAX,2000,REG,3,2000-09-17,Sunday,13:00,CIN,JAX,0,13,13,Alltel Stadium,Home,outdoors,grass,2000091702
2000_03_SD_KC,2000,REG,3,2000-09-17,Sunday,13:00,SD,KC,10,42,32,Arrowhead Stadium,Home,outdoors,grass,2000091709
2000_03_BUF_NYJ,2000,REG,3,2000-09-17,Sunday,13:00,BUF,NYJ,14,27,13,Giants Stadium,Home,outdoors,grass,2000091701
2000_03_SF_STL,2000,REG,3,2000-09-17,Sunday,13:00,SF,STL,24,41,17,TWA Dome,Home,dome,astroturf,2000091710
2000_03_DEN_OAK,2000,REG,3,2000-09-17,Sunday,16:05,DEN,OAK,33,24,-9,Network Associates Coliseum,Home,outdoors,grass,2000091703
2000_03_NYG_CHI,2000,REG,3,2000-09-17,Sunday,16:15,NYG,CHI,14,7,-7,Soldier Field,Home,outdoors,grass,2000091706
2000_03_MIN_NE,2000,REG,3,2000-09-17,Sunday,16:15,MIN,NE,21,13,-8,Foxboro Stadium,Home,outdoors,grass,2000091704
2000_03_NO_SEA,2000,REG,3,2000-09-17,Sunday,16:15,NO,SEA,10,20,10,Husky Stadium,Home,outdoors,fieldturf,2000091705
2000_03_BAL_MIA,2000,REG,3,2000-09-17,Sunday,20:20,BAL,MIA,6,19,13,Pro Player Stadium,Home,outdoors,grass,2000091712
2000_03_DAL_WAS,2000,REG,3,2000-09-18,Monday,09:00,DAL,WAS,27,21,-6,FedExField,Home,outdoors,grass,2000091800
2000_04_STL_ATL,2000,REG,4,2000-09-24,Sunday,13:00,STL,ATL,41,20,-21,Georgia Dome,Home,dome,astroturf,2000092408
2000_04_CIN_BAL,2000,REG,4,2000-09-24,Sunday,13:00,CIN,BAL,0,37,37,PSINet Stadium,Home,outdoors,grass,2000092400
2000_04_DET_CHI,2000,REG,4,2000-09-24,Sunday,13:00,DET,CHI,21,14,-7,Soldier Field,Home,outdoors,grass,2000092402
2000_04_SF_DAL,2000,REG,4,2000-09-24,Sunday,13:00,SF,DAL,41,24,-17,Texas Stadium,Home,outdoors,astroturf,2000092409
2000_04_NE_MIA,2000,REG,4,2000-09-24,Sunday,13:00,NE,MIA,3,10,7,Pro Player Stadium,Home,outdoors,grass,2000092405
2000_04_PHI_NO,2000,REG,4,2000-09-24,Sunday,13:00,PHI,NO,21,7,-14,Louisiana Superdome,Home,dome,astroturf,2000092407
2000_04_TEN_PIT,2000,REG,4,2000-09-24,Sunday,13:00,TEN,PIT,23,20,-3,Three Rivers Stadium,Home,outdoors,astroturf,2000092411
2000_04_GB_ARI,2000,REG,4,2000-09-24,Sunday,15:05,GB,ARI,29,3,-26,Sun Devil Stadium,Home,outdoors,grass,2000092403
2000_04_KC_DEN,2000,REG,4,2000-09-24,Sunday,16:15,KC,DEN,23,22,-1,Mile High Stadium,Home,outdoors,grass,2000092404
2000_04_CLE_OAK,2000,REG,4,2000-09-24,Sunday,16:15,CLE,OAK,10,36,26,Network Associates Coliseum,Home,outdoors,grass,2000092401
2000_04_SEA_SD,2000,REG,4,2000-09-24,Sunday,16:15,SEA,SD,20,12,-8,Qualcomm Stadium,Home,outdoors,grass,2000092410
2000_04_NYJ_TB,2000,REG,4,2000-09-24,Sunday,16:15,NYJ,TB,21,17,-4,Raymond James Stadium,Home,outdoors,grass,2000092406
2000_04_WAS_NYG,2000,REG,4,2000-09-24,Sunday,20:20,WAS,NYG,16,6,-10,Giants Stadium,Home,outdoors,grass,2000092412
2000_04_JAX_IND,2000,REG,4,2000-09-25,Monday,09:00,JAX,IND,14,43,29,RCA Dome,Home,dome,astroturf,2000092500
2000_05_IND_BUF,2000,REG,5,2000-10-01,Sunday,13:00,IND,BUF,18,16,-2,Ralph Wilson Stadium,Home,outdoors,astroturf,2000100104
2000_05_DAL_CAR,2000,REG,5,2000-10-01,Sunday,13:00,DAL,CAR,16,13,-3,Ericsson Stadium,Home,outdoors,grass,2000100103
2000_05_BAL_CLE,2000,REG,5,2000-10-01,Sunday,13:00,BAL,CLE,12,0,-12,Cleveland Browns Stadium,Home,outdoors,grass,2000100101
2000_05_MIN_DET,2000,REG,5,2000-10-01,Sunday,13:00,MIN,DET,31,24,-7,Pontiac Silverdome,Home,dome,astroturf,2000100106
2000_05_PIT_JAX,2000,REG,5,2000-10-01,Sunday,13:00,PIT,JAX,24,13,-11,Alltel Stadium,Home,outdoors,grass,2000100109
2000_05_SD_STL,2000,REG,5,2000-10-01,Sunday,13:00,SD,STL,31,57,26,TWA Dome,Home,dome,astroturf,2000100110
2000_05_NYG_TEN,2000,REG,5,2000-10-01,Sunday,13:00,NYG,TEN,14,28,14,Adelphia Coliseum,Home,outdoors,grass,2000100108
2000_05_MIA_CIN,2000,REG,5,2000-10-01,Sunday,16:05,MIA,CIN,31,16,-15,Paul Brown Stadium,Home,outdoors,grass,2000100105
2000_05_NE_DEN,2000,REG,5,2000-10-01,Sunday,16:05,NE,DEN,28,19,-9,Mile High Stadium,Home,outdoors,grass,2000100107
2000_05_CHI_GB,2000,REG,5,2000-10-01,Sunday,16:15,CHI,GB,27,24,-3,Lambeau Field,Home,outdoors,grass,2000100102
2000_05_ARI_SF,2000,REG,5,2000-10-01,Sunday,16:15,ARI,SF,20,27,7,3Com Park,Home,outdoors,grass,2000100100
2000_05_TB_WAS,2000,REG,5,2000-10-01,Sunday,16:15,TB,WAS,17,20,3,FedExField,Home,outdoors,grass,2000100111
2000_05_ATL_PHI,2000,REG,5,2000-10-01,Sunday,20:20,ATL,PHI,10,38,28,Veterans Stadium,Home,outdoors,astroturf,2000100112
2000_05_SEA_KC,2000,REG,5,2000-10-02,Monday,09:00,SEA,KC,17,24,7,Arrowhead Stadium,Home,outdoors,grass,2000100200
2000_06_NO_CHI,2000,REG,6,2000-10-08,Sunday,13:00,NO,CHI,31,10,-21,Soldier Field,Home,outdoors,grass,2000100805
2000_06_TEN_CIN,2000,REG,6,2000-10-08,Sunday,13:00,TEN,CIN,23,14,-9,Paul Brown Stadium,Home,outdoors,grass,2000100810
2000_06_GB_DET,2000,REG,6,2000-10-08,Sunday,13:00,GB,DET,24,31,7,Pontiac Silverdome,Home,dome,astroturf,2000100803
2000_06_BUF_MIA,2000,REG,6,2000-10-08,Sunday,13:00,BUF,MIA,13,22,9,Pro Player Stadium,Home,outdoors,grass,2000100800
2000_06_IND_NE,2000,REG,6,2000-10-08,Sunday,13:00,IND,NE,16,24,8,Foxboro Stadium,Home,outdoors,grass,2000100804
2000_06_PIT_NYJ,2000,REG,6,2000-10-08,Sunday,13:00,PIT,NYJ,20,3,-17,Giants Stadium,Home,outdoors,grass,2000100808
2000_06_WAS_PHI,2000,REG,6,2000-10-08,Sunday,13:00,WAS,PHI,17,14,-3,Veterans Stadium,Home,outdoors,astroturf,2000100811
2000_06_CLE_ARI,2000,REG,6,2000-10-08,Sunday,15:15,CLE,ARI,21,29,8,Sun Devil Stadium,Home,outdoors,grass,2000100801
2000_06_NYG_ATL,2000,REG,6,2000-10-08,Sunday,16:05,NYG,ATL,13,6,-7,Georgia Dome,Home,dome,astroturf,2000100806
2000_06_SEA_CAR,2000,REG,6,2000-10-08,Sunday,16:15,SEA,CAR,3,26,23,Ericsson Stadium,Home,outdoors,grass,2000100809
2000_06_DEN_SD,2000,REG,6,2000-10-08,Sunday,16:15,DEN,SD,21,7,-14,Qualcomm Stadium,Home,outdoors,grass,2000100802
2000_06_OAK_SF,2000,REG,6,2000-10-08,Sunday,16:15,OAK,SF,34,28,-6,3Com Park,Home,outdoors,grass,2000100807
2000_06_BAL_JAX,2000,REG,6,2000-10-08,Sunday,20:20,BAL,JAX,15,10,-5,Alltel Stadium,Home,outdoors,grass,2000100812
2000_06_TB_MIN,2000,REG,6,2000-10-09,Monday,09:00,TB,MIN,23,30,7,Hubert H. Humphrey Metrodome,Home,dome,astroturf,2000100900
2000_07_SD_BUF,2000,REG,7,2000-10-15,Sunday,13:00,SD,BUF,24,27,3,Ralph Wilson Stadium,Home,outdoors,astroturf,2000101510
2000_07_OAK_KC,2000,REG,7,2000-10-15,Sunday,13:00,OAK,KC,20,17,-3,Arrowhead Stadium,Home,outdoors,grass,2000101508
2000_07_CAR_NO,2000,REG,7,2000-10-15,Sunday,13:00,CAR,NO,6,24,18,Louisiana Superdome,Home,dome,astroturf,2000101502
2000_07_DAL_NYG,2000,REG,7,2000-10-15,Sunday,13:00,DAL,NYG,14,19,5,Giants Stadium,Home,outdoors,grass,2000101505
2000_07_CIN_PIT,2000,REG,7,2000-10-15,Sunday,13:00,CIN,PIT,0,15,15,Three Rivers Stadium,Home,outdoors,astroturf,2000101503
2000_07_ATL_STL,2000,REG,7,2000-10-15,Sunday,13:00,ATL,STL,29,45,16,TWA Dome,Home,dome,astroturf,2000101500
2000_07_BAL_WAS,2000,REG,7,2000-10-15,Sunday,13:00,BAL,WAS,3,10,7,FedExField,Home,outdoors,grass,2000101501
2000_07_PHI_ARI,2000,REG,7,2000-10-15,Sunday,15:15,PHI,ARI,33,14,-19,Sun Devil Stadium,Home,outdoors,grass,2000101509
2000_07_CLE_DEN,2000,REG,7,2000-10-15,Sunday,16:05,CLE,DEN,10,44,34,Mile High Stadium,Home,outdoors,grass,2000101504
2000_07_NYJ_NE,2000,REG,7,2000-10-15,Sunday,16:05,NYJ,NE,34,17,-17,Foxboro Stadium,Home,outdoors,grass,2000101507
2000_07_IND_SEA,2000,REG,7,2000-10-15,Sunday,16:05,IND,SEA,37,24,-13,Husky Stadium,Home,outdoors,fieldturf,2000101506
2000_07_SF_GB,2000,REG,7,2000-10-15,Sunday,16:15,SF,GB,28,31,3,Lambeau Field,Home,outdoors,grass,2000101511
2000_07_MIN_CHI,2000,REG,7,2000-10-15,Sunday,20:20,MIN,CHI,28,16,-12,Soldier Field,Home,outdoors,grass,2000101512
2000_07_JAX_TEN,2000,REG,7,2000-10-16,Monday,09:00,JAX,TEN,13,27,14,Adelphia Coliseum,Home,outdoors,grass,2000101600
2000_08_DET_TB,2000,REG,8,2000-10-19,Thursday,20:20,DET,TB,28,14,-14,Raymond James Stadium,Home,outdoors,grass,2000101900
2000_08_NE_IND,2000,REG,8,2000-10-22,Sunday,12:00,NE,IND,23,30,7,RCA Dome,Home,dome,astroturf,2000102205
2000_08_NO_ATL,2000,REG,8,2000-10-22,Sunday,13:00,NO,ATL,21,19,-2,Georgia Dome,Home,dome,astroturf,2000102206
2000_08_TEN_BAL,2000,REG,8,2000-10-22,Sunday,13:00,TEN,BAL,14,6,-8,PSINet Stadium,Home,outdoors,grass,2000102210
2000_08_SF_CAR,2000,REG,8,2000-10-22,Sunday,13:00,SF,CAR,16,34,18,Ericsson Stadium,Home,outdoors,grass,2000102208
2000_08_DEN_CIN,2000,REG,8,2000-10-22,Sunday,13:00,DEN,CIN,21,31,10,Paul Brown Stadium,Home,outdoors,grass,2000102204
2000_08_ARI_DAL,2000,REG,8,2000-10-22,Sunday,13:00,ARI,DAL,7,48,41,Texas Stadium,Home,outdoors,astroturf,2000102200
2000_08_STL_KC,2000,REG,8,2000-10-22,Sunday,13:00,STL,KC,34,54,20,Arrowhead Stadium,Home,outdoors,grass,2000102207
